canonical_source,duplicate_source,run_key_with_machine,series_digest
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|9:10|cn69,37ced45e75659863be06245cbead01de55969b53
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|9:50|cn69,ffbf18c6565e18fdd1bff093d564f89fe13fa6db
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|9:100|cn69,2d838fc99b2117075869d278f9bf7ec3ec45a4e6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|99:10|cn69,bf3f1d59b3ef193bf5e6af757189631f7295e076
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|99:50|cn69,7da9817fb809a1fff740ec4b4428a3b06290c41b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|99:100|cn69,f5767171b632d153fc1469e539f3f99bf7097b68
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|999:10|cn69,11e78eb2030bfb06d5260e3b10334f06b63103dd
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|999:50|cn69,a6713464fc158b84fb689c50e51c90bc1892817e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_citeseer|False|999:100|cn69,f29440cd2096238f421fc0f2a590e41f056b4118
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|9:10|cn69,ee914819d620d3923ef4b27e0ba53edd5fdef0fd
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|9:50|cn69,5b65155f3b8ffdb25714cddef64d46d4e6c70142
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|9:100|cn69,d2c310e2084dc69a10ddd89313926f67674fbaec
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|99:10|cn69,2c3b24326adfde59a833c8b6a974f2f66ebb82b1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|99:50|cn69,f295eab54f3b861bd0d3bbf482a2840ea3d93c7d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|99:100|cn69,dd3d4d38257c2d25e143b6ad19e221684aa9ed23
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|999:10|cn69,a136031b2a369c4a20c51088580543e4f365ede6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|999:50|cn69,9f23acef942350084f410b87da3855c2a9a2b7b6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|patent|True|999:100|cn69,022c924f650f46c053dde50e01f1e1fd53d50fbe
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:10|cn69,bc2be18b89cb0a640275c81bc76f065bff8cbcba
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:50|cn69,107eb3892a1141f6dd61be60b0d31933dc2e98dc
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:100|cn69,dd393403ee3fcc2573d1ac4a85d0d51890b14f9d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:10|cn69,94368d3d8b082fa2c8ea70936518438910578446
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:50|cn69,43d2057603fa3849e545d5870d532af8380f74ff
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:100|cn69,a08e3fd66dc773e84183609fad7ad33a07492a1b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:10|cn69,709627447e78fa823f69a0f44b919a60268a3bd0
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:50|cn69,3c89a55257a9ffbd8a24e121c046d89b605b46e9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:100|cn69,23af11a03b4d5e30375b3996c0a9cdfeb4794ad7
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:10|cn69,cfa922e80ff7acd2117b20db0c01d8bc6d59f41e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:50|cn69,566836aea89163fd5cac7ccace2c2e4364ae8463
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:100|cn69,d04d9436d786e107d8d081beefe269edd92c96e8
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:10|cn69,c5fb32dfeeba470ca0b75167c94189bcb147ab25
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:50|cn69,df5ed914403dbbe0d07101769c063f2c8b8931bd
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:100|cn69,90c5179dc5d2249e7923460edfe212d0131da8f6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|999:10|cn69,d565921704a5da5eb289cb512e54bbd8401faf0e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|arxivmath|True|999:50|cn69,b1ccc7ed55718a58d5edc378d8e67c29a0d706f1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|9:10|cn69,2b13032abaf6acce5049095beca6b445d9162988
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|9:50|cn69,3df5238b6485c740f4cee7a786ad938b77de8988
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|9:100|cn69,8f8da32e7ce4bcf0917029a9a39a284630234c56
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|99:10|cn69,8d570c6271b4f6fed35b1d2c6ffe97b952c439fa
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|99:50|cn69,cb6c54c78d034e559f39e8b46fc3af03958ddff1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|99:100|cn69,c5f4e571a5c17430258da2dea290f501c67889b4
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|999:10|cn69,a25fa8083d1c4bf71e8d36977eaffb32d9f79993
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|999:50|cn69,505d401edb8527d3d19fce5ec8ad46d16a9542f8
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_cora|False|999:100|cn69,a0bdff9415e94f7e5becf5fe7d83f499c23cc189
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|9:10|cn69,820b0b6433c61bc289add30e83e05ed03c5fd374
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|9:50|cn69,efa7278a3cbb77fac05979c211a1a8f07c270643
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|9:100|cn69,6c382182618b2cd10be309013192c1f04a8de9dc
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|99:10|cn69,eca1f1f62687ace4cc68fc4cebe366b8c6a7f49a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|99:50|cn69,5a30c6a9c21483291f53d98a5003b32637130c73
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|99:100|cn69,a12df404be62fa20e8a446ad5b530a4f18275dfe
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|999:10|cn69,7cef8bb8a82621b95db0d500418e5c4a604e1285
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|999:50|cn69,7ce0b645aeffa6759e83d966afd90d57f09c5192
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_acm|False|999:100|cn69,7ce0b645aeffa6759e83d966afd90d57f09c5192
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|9:10|cn69,177681429ad69539d4f115e7f108b61b6175cc92
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|9:50|cn69,5092a4fa9b15c4ed770a09360549cc0da7919dc6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|9:100|cn69,e7a55e71af8c244572c7323ad71265ec5a564847
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|99:10|cn69,f6ee744a4d06486991a17ebaa1b907cff1f802ab
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|99:50|cn69,6590cfb40f80db0c56c1656a52fda4b71eabfee6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|99:100|cn69,89169d33f6c6d205a52fbdb064c8369bc30a4085
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|999:10|cn69,a5743f7a3740e164de9a3c7ef00c150eb2e8beb5
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|999:50|cn69,a5743f7a3740e164de9a3c7ef00c150eb2e8beb5
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_citeseer|False|999:100|cn69,a9d3b86e84bf273b7d6c0421da344f1caea7fcfe
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|9:10|cn69,d96e2bdfa35994bfd7815bb77a13611063b3ff06
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|9:50|cn69,68189a55a6ed64f0f7330fff70ab9a62fabc0466
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|9:100|cn69,974ddd5ced335a50889fbb67352c41fac8d1f247
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|99:10|cn69,d5985d5b358aa530318dd8f48923f8af1a491cbf
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|99:50|cn69,139bafb7ba5654d88d7edce78ff7f311723076c2
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|99:100|cn69,f6a85f2415f75e8fd6c1451a55688d3ea0848da5
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|999:10|cn69,0a30375c8731f6aeb8be4bbfb0c99d55269b2536
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|999:50|cn69,0d5badb4f4408277ff5c5f30903683478985b605
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|patent|True|999:100|cn69,2c5dbbea68dc5fd87febdf0ff6e2e2d48a7b9e83
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:10|cn69,d97540026645a16333f36677b7ab3bcd913b6a45
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:50|cn69,b6720131316d84820800402bc8624dfcdd7b1beb
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:100|cn69,68c0d4d1e43a9ea7cd5e4cec49afda5b6d20ad1d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:10|cn69,137d95a446f9dc4b487cbe1b0468801bee8ca0b7
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:50|cn69,b8ea2df38b0a3a7db880aa7424fe6934dfd7b885
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:100|cn69,5259447d9b4b37754ba09f23f39970747772951d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:10|cn69,842b3e7f874e396ae79eb1e89c658f535a19a55e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:50|cn69,67ec792fdb469e10fc995efad13c150cad805cfb
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:100|cn69,e7e2ead4cb74d8074c8ffb858d4143af12adfea4
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|9:10|cn69,aeceaeae37fee88451b12eadcee686e39245cc52
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|9:50|cn69,749cd5725f998721312cc6a37883c4fc18b04f74
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|9:100|cn69,b06c3dfc582bc9bb7c6d0e6c244c2bf276623d99
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|99:10|cn69,22d823c1a9997e80a57d059fb1d488656f4f7494
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|99:50|cn69,d1e702fa9e96a567be9a49d936e97df0d1766ead
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|99:100|cn69,afc01686de1bba9c90cdcd7bcd39f8bcf234ab01
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|999:10|cn69,474b79b3c18d532f4cbd74ef3573bb01dc8c9b72
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-dynamic|dfleiden|dynamic|None|None|None|None|None|None|None|None|arxivmath|True|999:50|cn69,75130671cf8889d9902d52477d7c56eeb1407e11
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|9:10|cn69,09424c1021bb536803d1c7c1ad300b8fd5f5f08c
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|9:50|cn69,270b40c98a343786c2bb302467262ac4b15c7357
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|9:100|cn69,421dc8bace93669827d6f36f9aa9bc0de2363b99
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|99:10|cn69,e1544098627d8ed0d0c4bb2dab35b86177eb8232
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-L:3-r:1-gpu|dfleiden|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|99:50|cn69,7f017400a4ecf0a253642fe100bc3b0dacf50978
